"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間_進修別","等級別","上學年畢業生男","上學年畢業生女","縣市名稱","體系別"
109,1007,逢甲大學,04199096,建設碩士在職學位學程,N 職,M 碩士,16,14,19 臺中市,1 一般
109,1007,逢甲大學,04212038,財經法律研究所,D 日,M 碩士,6,5,19 臺中市,1 一般
109,1007,逢甲大學,04212038,財經法律研究所,N 職,M 碩士,9,7,19 臺中市,1 一般
109,1007,逢甲大學,05411039,應用數學系,D 日,M 碩士,4,0,19 臺中市,1 一般
109,1007,逢甲大學,05411039,應用數學系,D 日,B 學士,65,18,19 臺中市,1 一般
109,1007,逢甲大學,05421040,統計學系統計與精算碩士班,D 日,M 碩士,19,6,19 臺中市,1 一般
109,1007,逢甲大學,05421040,統計學系,D 日,B 學士,44,48,19 臺中市,1 一般
109,1007,逢甲大學,06131048,資訊工程學系,D 日,D 博士,1,0,19 臺中市,1 一般
109,1007,逢甲大學,06131048,資訊工程學系,D 日,M 碩士,32,5,19 臺中市,1 一般
109,1007,逢甲大學,06131048,資訊工程學系,D 日,B 學士,160,38,19 臺中市,1 一般
109,1007,逢甲大學,07111068,化學工程學系,D 日,M 碩士,19,10,19 臺中市,1 一般
109,1007,逢甲大學,07111068,化學工程學系,D 日,B 學士,69,34,19 臺中市,1 一般
109,1007,逢甲大學,07112069,材料科學與工程學系,D 日,D 博士,1,0,19 臺中市,1 一般
109,1007,逢甲大學,07112069,材料科學與工程學系,D 日,M 碩士,34,4,19 臺中市,1 一般
109,1007,逢甲大學,07112069,材料科學與工程學系,D 日,B 學士,82,21,19 臺中市,1 一般
109,1007,逢甲大學,07121075,環境工程與科學學系,D 日,D 博士,2,0,19 臺中市,1 一般
109,1007,逢甲大學,07121075,環境工程與科學學系,D 日,M 碩士,8,7,19 臺中市,1 一般
109,1007,逢甲大學,07121075,環境工程與科學學系,D 日,B 學士,57,33,19 臺中市,1 一般
109,1007,逢甲大學,07122077,水利工程與資源保育學系,D 日,M 碩士,12,3,19 臺中市,1 一般
109,1007,逢甲大學,07122077,水利工程與資源保育學系,D 日,B 學士,50,12,19 臺中市,1 一般
109,1007,逢甲大學,07132079,綠色能源科技碩士學位學程,D 日,M 碩士,3,3,19 臺中市,1 一般
109,1007,逢甲大學,07141044,電機工程學系,D 日,M 碩士,18,1,19 臺中市,1 一般
109,1007,逢甲大學,07141044,電機工程學系,D 日,B 學士,135,8,19 臺中市,1 一般
109,1007,逢甲大學,07141045,電機與通訊工程博士學位學程,D 日,D 博士,1,0,19 臺中市,1 一般
109,1007,逢甲大學,07141046,電子工程學系,D 日,M 碩士,19,3,19 臺中市,1 一般
109,1007,逢甲大學,07141046,電子工程學系,D 日,B 學士,82,15,19 臺中市,1 一般
109,1007,逢甲大學,07141050,通訊工程學系,D 日,M 碩士,17,1,19 臺中市,1 一般
109,1007,逢甲大學,07141050,通訊工程學系,D 日,B 學士,78,8,19 臺中市,1 一般
109,1007,逢甲大學,07141052,自動控制工程學系,D 日,M 碩士,19,3,19 臺中市,1 一般
109,1007,逢甲大學,07141052,自動控制工程學系,D 日,B 學士,98,10,19 臺中市,1 一般
109,1007,逢甲大學,07141053,資訊電機工程碩士在職專班,N 職,M 碩士,5,0,19 臺中市,1 一般
109,1007,逢甲大學,07141053,資訊電機工程碩士在職學位學程,N 職,M 碩士,9,1,19 臺中市,1 一般
109,1007,逢甲大學,07141095,美國普渡大學電機資訊雙學士學位學程,D 日,B 學士,4,1,19 臺中市,1 一般
109,1007,逢甲大學,07141099,視光科技碩士在職學位學程,N 職,M 碩士,7,3,19 臺中市,1 一般
109,1007,逢甲大學,07141101,光電科學與工程學系,D 日,M 碩士,12,4,19 臺中市,1 一般
109,1007,逢甲大學,07141101,光電科學與工程學系,D 日,B 學士,81,10,19 臺中市,1 一般
109,1007,逢甲大學,07141112,資通訊與電控產業碩士專班,D 日,M 碩士,2,0,19 臺中市,1 一般
109,1007,逢甲大學,07151060,機械與航空工程博士學位學程,D 日,D 博士,0,1,19 臺中市,1 一般
109,1007,逢甲大學,07151061,機械與電腦輔助工程學系機械工程碩士班,D 日,M 碩士,23,3,19 臺中市,1 一般
109,1007,逢甲大學,07151061,機械與電腦輔助工程學系,D 日,B 學士,115,24,19 臺中市,1 一般
109,1007,逢甲大學,07151061,機械與電腦輔助工程學系機械工程碩士在職專班,N 職,M 碩士,1,0,19 臺中市,1 一般
109,1007,逢甲大學,07151062,精密系統設計學士學位學程,D 日,B 學士,28,10,19 臺中市,1 一般
109,1007,逢甲大學,07151103,智慧製造與管理產業碩士專班,D 日,M 碩士,11,1,19 臺中市,1 一般
109,1007,逢甲大學,07162059,航太與系統工程學系,D 日,M 碩士,15,5,19 臺中市,1 一般
109,1007,逢甲大學,07162059,航太與系統工程學系,D 日,B 學士,98,11,19 臺中市,1 一般
109,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,D 博士,4,0,19 臺中市,1 一般
109,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,M 碩士,11,6,19 臺中市,1 一般
109,1007,逢甲大學,07191072,工業工程與系統管理學系,D 日,B 學士,62,25,19 臺中市,1 一般
109,1007,逢甲大學,07191072,工業工程與系統管理學系,N 職,M 碩士,2,0,19 臺中市,1 一般
109,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,D 博士,3,2,19 臺中市,1 一般
109,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,M 碩士,15,11,19 臺中市,1 一般
109,1007,逢甲大學,07192074,纖維與複合材料學系,D 日,B 學士,68,27,19 臺中市,1 一般
109,1007,逢甲大學,07193078,生醫資訊暨生醫工程碩士學位學程,D 日,M 碩士,5,2,19 臺中市,1 一般
109,1007,逢甲大學,07199080,電聲碩士學位學程,D 日,M 碩士,6,1,19 臺中市,1 一般
109,1007,逢甲大學,07199098,智能製造與工程管理碩士在職學位學程,N 職,M 碩士,28,8,19 臺中市,1 一般
109,1007,逢甲大學,07311007,室內設計學士學位學程,D 日,B 學士,1,2,19 臺中市,1 一般
109,1007,逢甲大學,07311081,建築碩士學位學程,D 日,M 碩士,9,7,19 臺中市,1 一般
109,1007,逢甲大學,07311081,建築學士學位學程,D 日,B 學士,59,53,19 臺中市,1 一般
109,1007,逢甲大學,07311081,建築碩士在職學位學程,N 職,M 碩士,3,1,19 臺中市,1 一般
109,1007,逢甲大學,07312084,景觀與遊憩碩士學位學程,D 日,M 碩士,1,1,19 臺中市,1 一般
109,1007,逢甲大學,07312084,景觀與遊憩碩士學位學程,N 職,M 碩士,1,0,19 臺中市,1 一般
109,1007,逢甲大學,07313087,都市計畫與空間資訊學系,D 日,M 碩士,4,4,19 臺中市,1 一般
109,1007,逢甲大學,07313087,都市計畫與空間資訊學系,D 日,B 學士,45,52,19 臺中市,1 一般
109,1007,逢甲大學,07313087,都市計畫與空間資訊學系,N 職,M 碩士,1,2,19 臺中市,1 一般
109,1007,逢甲大學,07321063,土木工程學系,D 日,M 碩士,11,2,19 臺中市,1 一般
109,1007,逢甲大學,07321063,土木工程學系,D 日,B 學士,82,18,19 臺中市,1 一般
109,1007,逢甲大學,07321063,土木工程學系,N 職,M 碩士,9,1,19 臺中市,1 一般
109,1007,逢甲大學,07321063,土木工程學系營建工程與管理進修學士班,P 進,B 學士,32,7,19 臺中市,1 一般
109,1007,逢甲大學,07321100,土木水利工程與建設規劃博士學位學程,D 日,D 博士,13,0,19 臺中市,1 一般
109,1007,逢甲大學,07399102,智慧城市國際碩士學位學程,D 日,M 碩士,2,1,19 臺中市,1 一般
109,1007,逢甲大學,10411093,運輸與物流學系,D 日,M 碩士,9,7,19 臺中市,1 一般
109,1007,逢甲大學,10411093,運輸與物流學系,D 日,B 學士,62,48,19 臺中市,1 一般
109,1007,逢甲大學,10411093,運輸與物流學系,N 職,M 碩士,4,0,19 臺中市,1 一般
109,1008,靜宜大學,01111001,教育研究所,D 日,M 碩士,2,12,06 臺中市,1 一般
109,1008,靜宜大學,01111001,教育研究所,N 職,M 碩士,0,9,06 臺中市,1 一般
109,1008,靜宜大學,02311004,英國語文學系,D 日,M 碩士,1,1,06 臺中市,1 一般
109,1008,靜宜大學,02311004,英國語文學系,D 日,B 學士,37,96,06 臺中市,1 一般
109,1008,靜宜大學,02311005,西班牙語文學系,D 日,M 碩士,2,1,06 臺中市,1 一般
109,1008,靜宜大學,02311005,西班牙語文學系,D 日,B 學士,21,77,06 臺中市,1 一般
109,1008,靜宜大學,02311006,日本語文學系,D 日,M 碩士,0,3,06 臺中市,1 一般
109,1008,靜宜大學,02311006,日本語文學系,D 日,B 學士,39,85,06 臺中市,1 一般
109,1008,靜宜大學,02311007,寰宇外語教育學士學位學程,D 日,B 學士,4,25,06 臺中市,1 一般
109,1008,靜宜大學,02321002,台灣文學系,D 日,M 碩士,0,2,06 臺中市,1 一般
109,1008,靜宜大學,02321002,台灣文學系,D 日,B 學士,14,33,06 臺中市,1 一般
109,1008,靜宜大學,02322003,中國文學系,D 日,M 碩士,0,2,06 臺中市,1 一般
109,1008,靜宜大學,02322003,中國文學系,D 日,B 學士,24,76,06 臺中市,1 一般
109,1008,靜宜大學,02322003,中國文學系,N 職,M 碩士,1,1,06 臺中市,1 一般
109,1008,靜宜大學,03211008,大眾傳播學系,D 日,B 學士,10,56,06 臺中市,1 一般
109,1008,靜宜大學,04111011,會計學系,D 日,M 碩士,7,7,06 臺中市,1 一般
109,1008,靜宜大學,04111011,會計學系,D 日,B 學士,61,95,06 臺中市,1 一般
109,1008,靜宜大學,04121019,財務金融學系,D 日,M 碩士,2,8,06 臺中市,1 一般
109,1008,靜宜大學,04121019,財務金融學系,D 日,B 學士,72,90,06 臺中市,1 一般
109,1008,靜宜大學,04131010,寰宇管理碩士學位學程,D 日,M 碩士,7,9,06 臺中市,1 一般
109,1008,靜宜大學,04131012,企業管理學系,D 日,M 碩士,2,3,06 臺中市,1 一般
109,1008,靜宜大學,04131012,企業管理學系,D 日,B 學士,63,99,06 臺中市,1 一般
109,1008,靜宜大學,04131014,管理碩士在職專班,N 職,M 碩士,19,22,06 臺中市,1 一般
109,1008,靜宜大學,04131015,國際企業學系,D 日,M 碩士,0,8,06 臺中市,1 一般
109,1008,靜宜大學,04131015,國際企業學系,D 日,B 學士,54,112,06 臺中市,1 一般
109,1008,靜宜大學,04131018,創新與創業管理碩士學位學程,D 日,M 碩士,1,3,06 臺中市,1 一般
109,1008,靜宜大學,04191010,寰宇管理學士學位學程,D 日,B 學士,10,31,06 臺中市,1 一般
109,1008,靜宜大學,04211020,法律學系,D 日,M 碩士,2,4,06 臺中市,1 一般
109,1008,靜宜大學,04211020,法律學系,D 日,B 學士,39,63,06 臺中市,1 一般
109,1008,靜宜大學,04211020,法律學系,N 職,M 碩士,0,1,06 臺中市,1 一般
109,1008,靜宜大學,05191031,食品營養學系,D 日,D 博士,3,3,06 臺中市,1 一般
109,1008,靜宜大學,05191031,食品營養學系,D 日,M 碩士,4,7,06 臺中市,1 一般
109,1008,靜宜大學,05191031,食品營養學系,D 日,B 學士,28,77,06 臺中市,1 一般
109,1008,靜宜大學,05212021,生態人文學系,D 日,B 學士,14,27,06 臺中市,1 一般
109,1008,靜宜大學,05311023,應用化學系,D 日,D 博士,1,0,06 臺中市,1 一般
109,1008,靜宜大學,05311023,應用化學系,D 日,M 碩士,10,3,06 臺中市,1 一般
109,1008,靜宜大學,05311023,應用化學系,D 日,B 學士,37,33,06 臺中市,1 一般
109,1008,靜宜大學,05499036,財務工程學系,D 日,M 碩士,5,6,06 臺中市,1 一般
109,1008,靜宜大學,05499036,財務工程學系,D 日,B 學士,43,27,06 臺中市,1 一般
109,1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,D 日,B 學士,25,12,06 臺中市,1 一般
109,1008,靜宜大學,06131027,資訊管理學系,D 日,M 碩士,3,4,06 臺中市,1 一般
109,1008,靜宜大學,06131027,資訊管理學系,D 日,B 學士,52,39,06 臺中市,1 一般
109,1008,靜宜大學,06132009,資訊傳播工程學系,D 日,M 碩士,3,0,06 臺中市,1 一般
109,1008,靜宜大學,06132009,資訊傳播工程學系,D 日,B 學士,39,30,06 臺中市,1 一般
109,1008,靜宜大學,07141030,資訊工程學系,D 日,M 碩士,2,0,06 臺中市,1 一般
109,1008,靜宜大學,07141030,資訊工程學系,D 日,B 學士,68,19,06 臺中市,1 一般
109,1008,靜宜大學,09161035,化粧品科學系,D 日,M 碩士,2,7,06 臺中市,1 一般
109,1008,靜宜大學,09161035,化粧品科學系,D 日,B 學士,13,119,06 臺中市,1 一般
109,1008,靜宜大學,09161035,化粧品科學系,N 職,M 碩士,1,5,06 臺中市,1 一般
109,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,M 碩士,1,6,06 臺中市,1 一般
109,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,D 日,B 學士,24,112,06 臺中市,1 一般
109,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,N 職,M 碩士,1,7,06 臺中市,1 一般
109,1008,靜宜大學,09299039,社會企業與文化創意碩士學位學程,D 日,M 碩士,3,4,06 臺中市,1 一般
109,1008,靜宜大學,10151034,觀光事業學系,D 日,M 碩士,1,7,06 臺中市,1 一般
109,1008,靜宜大學,10151034,觀光事業學系,D 日,B 學士,44,125,06 臺中市,1 一般
109,1008,靜宜大學,10151034,觀光事業學系,N 職,M 碩士,2,9,06 臺中市,1 一般
109,1009,長庚大學,02122001,工業設計學系,D 日,M 碩士,0,1,03 桃園市,1 一般
109,1009,長庚大學,02122001,工業設計學系,D 日,B 學士,16,14,03 桃園市,1 一般
109,1009,長庚大學,04131004,企業管理研究所,D 日,D 博士,2,1,03 桃園市,1 一般
109,1009,長庚大學,04131005,工商管理學系,D 日,M 碩士,5,6,03 桃園市,1 一般
109,1009,長庚大學,04131005,工商管理學系,D 日,B 學士,13,36,03 桃園市,1 一般
109,1009,長庚大學,04131008,商管專業學院碩士學位學程,D 日,M 碩士,7,5,03 桃園市,1 一般
109,1009,長庚大學,04131008,商管專業學院碩士學位學程在職專班,N 職,M 碩士,23,45,03 桃園市,1 一般
109,1009,長庚大學,04133007,醫務管理學系,D 日,M 碩士,3,8,03 桃園市,1 一般
109,1009,長庚大學,04133007,醫務管理學系,D 日,B 學士,15,35,03 桃園市,1 一般
109,1009,長庚大學,04199015,智慧醫療創新碩士學位學程,D 日,M 碩士,0,3,03 桃園市,1 一般
109,1009,長庚大學,05121011,生物科技產業碩士學位學程,D 日,M 碩士,0,1,03 桃園市,1 一般
109,1009,長庚大學,05123012,生物醫學研究所,D 日,D 博士,14,7,03 桃園市,1 一般
109,1009,長庚大學,05123012,生物醫學研究所,D 日,M 碩士,24,21,03 桃園市,1 一般
109,1009,長庚大學,05123012,生物醫學系,D 日,B 學士,24,47,03 桃園市,1 一般
109,1009,長庚大學,06131013,資訊管理學系,D 日,M 碩士,11,6,03 桃園市,1 一般
109,1009,長庚大學,06131013,資訊管理學系,D 日,B 學士,37,38,03 桃園市,1 一般
109,1009,長庚大學,06131018,資訊工程學系,D 日,M 碩士,10,5,03 桃園市,1 一般
109,1009,長庚大學,06131018,資訊工程學系,D 日,B 學士,32,10,03 桃園市,1 一般
109,1009,長庚大學,07111025,化工與材料工程學系,D 日,D 博士,3,3,03 桃園市,1 一般
109,1009,長庚大學,07111025,化工與材料工程學系,D 日,M 碩士,25,7,03 桃園市,1 一般
109,1009,長庚大學,07111025,化工與材料工程學系,D 日,B 學士,28,22,03 桃園市,1 一般
109,1009,長庚大學,07141014,電機工程學系,D 日,D 博士,2,0,03 桃園市,1 一般
109,1009,長庚大學,07141014,電機工程學系,D 日,M 碩士,25,3,03 桃園市,1 一般
109,1009,長庚大學,07141014,電機工程學系,D 日,B 學士,82,13,03 桃園市,1 一般
109,1009,長庚大學,07141014,電機工程學系,N 職,M 碩士,11,0,03 桃園市,1 一般
109,1009,長庚大學,07141016,電子工程學系,D 日,D 博士,12,1,03 桃園市,1 一般
109,1009,長庚大學,07141016,電子工程學系,D 日,M 碩士,24,2,03 桃園市,1 一般
109,1009,長庚大學,07141016,電子工程學系,D 日,B 學士,58,22,03 桃園市,1 一般
109,1009,長庚大學,07141016,電子工程學系,N 職,M 碩士,1,0,03 桃園市,1 一般
109,1009,長庚大學,07141017,光電工程研究所,D 日,M 碩士,5,1,03 桃園市,1 一般
109,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,D 日,M 碩士,4,1,03 桃園市,1 一般
109,1009,長庚大學,07151022,機械工程學系,D 日,D 博士,0,1,03 桃園市,1 一般
109,1009,長庚大學,07151022,機械工程學系,D 日,M 碩士,12,5,03 桃園市,1 一般
109,1009,長庚大學,07151022,機械工程學系,D 日,B 學士,31,7,03 桃園市,1 一般
109,1009,長庚大學,07193027,生物醫學工程研究所,D 日,M 碩士,7,4,03 桃園市,1 一般
109,1009,長庚大學,09111049,顱顏口腔醫學研究所,D 日,M 碩士,3,10,03 桃園市,1 一般
109,1009,長庚大學,09121028,醫學系,D 日,B 學士,67,36,03 桃園市,1 一般
109,1009,長庚大學,09121029,臨床醫學研究所,D 日,D 博士,11,3,03 桃園市,1 一般
109,1009,長庚大學,09121029,臨床醫學研究所,D 日,M 碩士,5,1,03 桃園市,1 一般
109,1009,長庚大學,09121034,顯微手術國際碩士學位學程,D 日,M 碩士,1,0,03 桃園市,1 一般
109,1009,長庚大學,09131040,護理學系,D 日,M 碩士,1,28,03 桃園市,1 一般
109,1009,長庚大學,09131040,學士後護理學系,D 日,B 學士,9,36,03 桃園市,1 一般
