學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間_進修別,等級別,上學年畢業生男,上學年畢業生女,縣市名稱,體系別
112,1073,醒吾科技大學,2122003,時尚造形設計系,N 修,B 四技,1,11,01 新北市,2 技職
112,1073,醒吾科技大學,2122003,時尚造形設計系,N 修,C 二技,2,13,01 新北市,2 技職
112,1073,醒吾科技大學,2123005,商業設計系,D 日,B 四技,18,17,01 新北市,2 技職
112,1073,醒吾科技大學,2123005,商業設計系,N 修,B 四技,1,2,01 新北市,2 技職
112,1073,醒吾科技大學,2151032,流行音樂創作學士學位學程,D 日,B 四技,30,29,01 新北市,2 技職
112,1073,醒吾科技大學,2152031,表演藝術系,D 日,B 四技,31,51,01 新北市,2 技職
112,1073,醒吾科技大學,2152031,表演藝術系,N 修,B 四技,0,2,01 新北市,2 技職
112,1073,醒吾科技大學,2311002,應用英語系,D 日,B 四技,20,24,01 新北市,2 技職
112,1073,醒吾科技大學,2311002,應用英語科,D 日,5 五專,2,10,01 新北市,2 技職
112,1073,醒吾科技大學,4111018,理財經營管理系,D 日,B 四技,2,4,01 新北市,2 技職
112,1073,醒吾科技大學,4121016,財務金融系,D 日,B 四技,9,8,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系碩士班,D 日,M 碩士,1,2,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系,D 日,B 四技,16,17,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系_國際學生產學合作專班,D 日,B 四技,1,1,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系_境外專班,N 職,M 碩士,0,3,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系所_境外專班,N 職,M 碩士,2,0,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系碩士在職專班,N 職,M 碩士,7,6,01 新北市,2 技職
112,1073,醒吾科技大學,4132019,行銷與流通管理系,N 修,B 四技,7,18,01 新北市,2 技職
112,1073,醒吾科技大學,4141015,國際商務系,D 日,B 四技,10,17,01 新北市,2 技職
112,1073,醒吾科技大學,4141015,國際商務系_外國學生專班,D 日,B 四技,7,20,01 新北市,2 技職
112,1073,醒吾科技大學,4191008,時尚產業經營管理系,D 日,B 四技,9,23,01 新北市,2 技職
112,1073,醒吾科技大學,4199011,企業管理系,D 日,B 四技,28,23,01 新北市,2 技職
112,1073,醒吾科技大學,4199011,企業管理科,D 日,5 五專,1,7,01 新北市,2 技職
112,1073,醒吾科技大學,4199011,企業管理系,N 修,B 四技,6,10,01 新北市,2 技職
112,1073,醒吾科技大學,4199011,企業管理系,N 修,C 二技,55,58,01 新北市,2 技職
112,1073,醒吾科技大學,4199011,企業管理科,N 修,2 二專,7,8,01 新北市,2 技職
112,1073,醒吾科技大學,6121022,資訊管理系,D 日,B 四技,9,4,01 新北市,2 技職
112,1073,醒吾科技大學,6121022,資訊管理系,N 修,B 四技,3,4,01 新北市,2 技職
112,1073,醒吾科技大學,6134023,資訊科技應用系碩士班,D 日,M 碩士,5,0,01 新北市,2 技職
112,1073,醒吾科技大學,6134023,資訊科技應用系,D 日,B 四技,33,3,01 新北市,2 技職
112,1073,醒吾科技大學,6134023,資訊科技應用系_國際學生產學合作專班,D 日,B 四技,2,0,01 新北市,2 技職
112,1073,醒吾科技大學,6134023,資訊科技應用系碩士在職專班,N 職,M 碩士,4,3,01 新北市,2 技職
112,1073,醒吾科技大學,10131025,餐旅管理系,D 日,B 四技,84,97,01 新北市,2 技職
112,1073,醒吾科技大學,10131025,餐旅管理系_國際學生產學合作專班,D 日,B 四技,8,29,01 新北市,2 技職
112,1073,醒吾科技大學,10131025,餐旅管理系,N 修,B 四技,14,13,01 新北市,2 技職
112,1073,醒吾科技大學,10131025,餐旅管理系,N 修,C 二技,15,26,01 新北市,2 技職
112,1073,醒吾科技大學,10131025,餐旅管理科,N 修,2 二專,2,0,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒系碩士班,D 日,M 碩士,4,1,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒系,D 日,B 四技,46,66,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒系_外國學生專班,D 日,B 四技,12,22,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒科,D 日,5 五專,3,8,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒系,N 修,B 四技,9,5,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒系,N 修,C 二技,10,13,01 新北市,2 技職
112,1073,醒吾科技大學,10151026,觀光休閒科,N 修,2 二專,5,1,01 新北市,2 技職
112,1073,醒吾科技大學,10151030,旅運管理系,D 日,B 四技,14,38,01 新北市,2 技職
112,1073,醒吾科技大學,10151030,旅運管理系,N 修,B 四技,10,13,01 新北市,2 技職
112,1075,文藻外語大學,1131002,外語教學系,D 日,B 四技,24,73,50 高雄市,2 技職
112,1075,文藻外語大學,1131002,外語教學系外語文教事業發展碩士在職專班,N 職,M 碩士,0,1,50 高雄市,2 技職
112,1075,文藻外語大學,2199018,傳播藝術系創意藝術產業碩士在職專班,N 職,M 碩士,1,3,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文系碩士班,D 日,M 碩士,0,5,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文系,D 日,B 四技,37,90,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文系,D 日,C 二技,6,29,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文科,D 日,5 五專,10,64,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文系,N 修,B 四技,34,60,50 高雄市,2 技職
112,1075,文藻外語大學,2311007,英國語文系,N 修,C 二技,9,29,50 高雄市,2 技職
112,1075,文藻外語大學,2311008,雙外語跨領域國際專業人才菁英班(二技),D 日,C 二技,0,9,50 高雄市,2 技職
112,1075,文藻外語大學,2311009,法國語文系,D 日,B 四技,14,78,50 高雄市,2 技職
112,1075,文藻外語大學,2311009,法國語文科,D 日,5 五專,6,39,50 高雄市,2 技職
112,1075,文藻外語大學,2311009,法國語文系,N 修,B 四技,3,13,50 高雄市,2 技職
112,1075,文藻外語大學,2311010,德國語文系,D 日,B 四技,12,37,50 高雄市,2 技職
112,1075,文藻外語大學,2311010,德國語文系,D 日,C 二技,1,4,50 高雄市,2 技職
112,1075,文藻外語大學,2311010,德國語文科,D 日,5 五專,5,32,50 高雄市,2 技職
112,1075,文藻外語大學,2311010,德國語文系,N 修,B 四技,4,2,50 高雄市,2 技職
112,1075,文藻外語大學,2311011,西班牙語文系,D 日,B 四技,21,66,50 高雄市,2 技職
112,1075,文藻外語大學,2311011,西班牙語文系,D 日,C 二技,1,4,50 高雄市,2 技職
112,1075,文藻外語大學,2311011,西班牙語文科,D 日,5 五專,4,25,50 高雄市,2 技職
112,1075,文藻外語大學,2311011,西班牙語文系,N 修,B 四技,4,10,50 高雄市,2 技職
112,1075,文藻外語大學,2311012,日本語文系,D 日,B 四技,42,121,50 高雄市,2 技職
112,1075,文藻外語大學,2311012,日本語文系,D 日,C 二技,1,9,50 高雄市,2 技職
112,1075,文藻外語大學,2311012,日本語文科,D 日,5 五專,7,32,50 高雄市,2 技職
112,1075,文藻外語大學,2311012,日本語文系,N 修,B 四技,25,43,50 高雄市,2 技職
112,1075,文藻外語大學,2312013,翻譯系碩士班,D 日,M 碩士,3,3,50 高雄市,2 技職
112,1075,文藻外語大學,2312013,翻譯系,D 日,B 四技,22,45,50 高雄市,2 技職
112,1075,文藻外語大學,2312013,翻譯系,D 日,C 二技,1,0,50 高雄市,2 技職
112,1075,文藻外語大學,2323004,應用華語文系華語文教學碩士班,D 日,M 碩士,2,11,50 高雄市,2 技職
112,1075,文藻外語大學,2323004,應用華語文系,D 日,B 四技,22,77,50 高雄市,2 技職
112,1075,文藻外語大學,3122016,國際事務系碩士班,D 日,M 碩士,1,3,50 高雄市,2 技職
112,1075,文藻外語大學,3122016,國際事務系,D 日,B 四技,8,42,50 高雄市,2 技職
112,1075,文藻外語大學,3143015,歐洲研究所,D 日,M 碩士,1,0,50 高雄市,2 技職
112,1075,文藻外語大學,3191026,東南亞學系,D 日,B 四技,8,29,50 高雄市,2 技職
112,1075,文藻外語大學,3211018,傳播藝術系,D 日,B 四技,31,67,50 高雄市,2 技職
112,1075,文藻外語大學,4131020,國際企業管理系碩士班,D 日,M 碩士,3,5,50 高雄市,2 技職
112,1075,文藻外語大學,4131020,國際企業管理系,D 日,B 四技,12,37,50 高雄市,2 技職
112,1075,文藻外語大學,4131020,國際企業管理系,N 修,B 四技,8,13,50 高雄市,2 技職
112,1075,文藻外語大學,4141022,國際商務英語學士學位學程,N 修,B 四技,13,14,50 高雄市,2 技職
112,1075,文藻外語大學,6134024,數位內容應用與管理系,D 日,B 四技,27,39,50 高雄市,2 技職
112,1075,文藻外語大學,10151025,國際觀光與會展學士學位學程,N 修,B 四技,6,12,50 高雄市,2 技職
112,1076,華夏科技大學,2112002,數位媒體設計系,D 日,B 四技,19,13,01 新北市,2 技職
112,1076,華夏科技大學,2112002,數位媒體設計系,N 修,B 四技,4,4,01 新北市,2 技職
112,1076,華夏科技大學,4131004,企業管理系,D 日,B 四技,20,20,01 新北市,2 技職
112,1076,華夏科技大學,4131004,企業管理系,N 修,B 四技,21,45,01 新北市,2 技職
112,1076,華夏科技大學,4131004,企業管理系,N 修,C 二技,51,35,01 新北市,2 技職
112,1076,華夏科技大學,4199004,企業管理系資產與物業管理碩士在職專班,N 職,M 碩士,7,2,01 新北市,2 技職
112,1076,華夏科技大學,4199005,資產與物業管理系_境外專班,N 職,M 碩士,1,0,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理系,D 日,B 四技,22,8,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理系,D 日,C 二技,21,4,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理科,D 日,5 五專,14,14,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理系碩士在職專班,N 職,M 碩士,1,0,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理系,N 修,B 四技,4,3,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理系,N 修,C 二技,26,10,01 新北市,2 技職
112,1076,華夏科技大學,6131009,資訊管理科,N 修,2 二專,1,1,01 新北市,2 技職
112,1076,華夏科技大學,6131012,資訊工程系,D 日,B 四技,25,2,01 新北市,2 技職
112,1076,華夏科技大學,6131012,資訊工程系,N 修,B 四技,8,1,01 新北市,2 技職
112,1076,華夏科技大學,7141010,電機工程系,D 日,B 四技,8,0,01 新北市,2 技職
112,1076,華夏科技大學,7141010,電機工程系,D 日,C 二技,12,0,01 新北市,2 技職
112,1076,華夏科技大學,7141010,電機工程科,D 日,5 五專,23,1,01 新北市,2 技職
112,1076,華夏科技大學,7141010,電機工程系,N 修,B 四技,8,0,01 新北市,2 技職
112,1076,華夏科技大學,7141010,電機工程科,N 修,2 二專,2,0,01 新北市,2 技職
112,1076,華夏科技大學,7141016,智慧型機器人研究所,D 日,M 碩士,7,0,01 新北市,2 技職
112,1076,華夏科技大學,7141020,機器人學士學位學程,D 日,B 四技,10,0,01 新北市,2 技職
112,1076,華夏科技大學,7141020,機器人學士學位學程,N 修,B 四技,1,0,01 新北市,2 技職
112,1076,華夏科技大學,7151013,機械工程系,D 日,B 四技,49,2,01 新北市,2 技職
112,1076,華夏科技大學,7151013,機械工程科,D 日,5 五專,10,0,01 新北市,2 技職
112,1076,華夏科技大學,7151013,機械工程系,N 修,B 四技,13,0,01 新北市,2 技職
112,1076,華夏科技大學,7151013,機械工程系,N 修,C 二技,20,1,01 新北市,2 技職
112,1076,華夏科技大學,7161021,智慧車輛系,N 修,C 二技,15,1,01 新北市,2 技職
112,1076,華夏科技大學,7311017,建築系,D 日,B 四技,36,25,01 新北市,2 技職
112,1076,華夏科技大學,7311017,建築科,D 日,5 五專,10,4,01 新北市,2 技職
112,1076,華夏科技大學,7311017,建築系,N 修,B 四技,14,5,01 新北市,2 技職
112,1076,華夏科技大學,7311017,建築系,N 修,C 二技,5,3,01 新北市,2 技職
112,1076,華夏科技大學,7311017,建築科,N 修,2 二專,0,1,01 新北市,2 技職
112,1076,華夏科技大學,10121019,化妝品應用系,D 日,B 四技,1,55,01 新北市,2 技職
112,1076,華夏科技大學,10121019,化妝品應用系,N 修,B 四技,2,19,01 新北市,2 技職
112,1076,華夏科技大學,10121019,化妝品應用系,N 修,C 二技,0,26,01 新北市,2 技職
112,1076,華夏科技大學,10121019,化妝品應用科,N 修,2 二專,0,8,01 新北市,2 技職
112,1077,慈濟科技大學,4132003,行銷與流通管理系,D 日,B 四技,10,23,15 花蓮縣,2 技職
112,1077,慈濟科技大學,4132003,行銷與流通管理系_外國學生專班,D 日,B 四技,21,12,15 花蓮縣,2 技職
112,1077,慈濟科技大學,4133012,醫務暨健康管理系,D 日,B 四技,5,24,15 花蓮縣,2 技職
112,1077,慈濟科技大學,6131005,資訊科技與管理系,D 日,B 四技,32,13,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9131007,護理系,D 日,B 四技,18,97,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9131007,護理系,D 日,C 二技,17,121,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9131007,護理科,D 日,5 五專,19,166,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9131007,護理系,N 修,C 二技,4,60,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9141010,醫學影像暨放射科學系碩士班,D 日,M 碩士,6,3,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9141010,醫學影像暨放射科學系,D 日,B 四技,13,8,15 花蓮縣,2 技職
112,1077,慈濟科技大學,9211011,長期照護研究所,D 日,M 碩士,0,5,15 花蓮縣,2 技職
112,1077,慈濟科技大學,10131016,廚藝管理系,D 日,B 四技,5,4,15 花蓮縣,2 技職
112,1077,慈濟科技大學,10199015,觀光餐旅系,D 日,M 碩士,3,1,15 花蓮縣,2 技職
112,1077,慈濟科技大學,10199015,觀光餐旅系,N 修,B 四技,1,0,15 花蓮縣,2 技職
112,1077,慈濟科技大學,10199015,觀光餐旅系,N 修,C 二技,2,0,15 花蓮縣,2 技職
112,1077,慈濟科技大學,10199015,觀光餐旅科,N 修,2 二專,2,0,15 花蓮縣,2 技職
112,1078,致理科技大學,2112012,多媒體設計系,D 日,B 四技,35,84,01 新北市,2 技職
112,1078,致理科技大學,2112012,多媒體設計系,N 修,B 四技,27,46,01 新北市,2 技職
112,1078,致理科技大學,2311010,應用英語系,D 日,B 四技,41,107,01 新北市,2 技職
112,1078,致理科技大學,2311010,應用英語科,D 日,5 五專,14,70,01 新北市,2 技職
112,1078,致理科技大學,2311010,應用英語系,N 修,B 四技,16,28,01 新北市,2 技職
112,1078,致理科技大學,2311011,應用日語系,D 日,B 四技,26,76,01 新北市,2 技職
112,1078,致理科技大學,2311011,應用日語系,N 修,B 四技,18,36,01 新北市,2 技職
112,1078,致理科技大學,4111013,會計資訊系,D 日,B 四技,34,95,01 新北市,2 技職
112,1078,致理科技大學,4111013,會計資訊科,D 日,5 五專,15,28,01 新北市,2 技職
112,1078,致理科技大學,4111013,會計資訊系,N 修,B 四技,6,22,01 新北市,2 技職
112,1078,致理科技大學,4121016,財務金融系,D 日,B 四技,43,129,01 新北市,2 技職
112,1078,致理科技大學,4121016,財務金融系,D 日,C 二技,9,43,01 新北市,2 技職
112,1078,致理科技大學,4121016,財務金融科,D 日,5 五專,8,28,01 新北市,2 技職
112,1078,致理科技大學,4121016,財務金融系,N 修,B 四技,29,50,01 新北市,2 技職
112,1078,致理科技大學,4131014,企業管理系服務業經營管理碩士班,D 日,M 碩士,4,7,01 新北市,2 技職
112,1078,致理科技大學,4131014,企業管理系,D 日,B 四技,43,117,01 新北市,2 技職
112,1078,致理科技大學,4131014,企業管理科,D 日,5 五專,9,27,01 新北市,2 技職
112,1078,致理科技大學,4131014,企業管理系服務業經營管理碩士在職專班,N 職,M 碩士,2,7,01 新北市,2 技職
112,1078,致理科技大學,4131014,企業管理系,N 修,B 四技,50,65,01 新北市,2 技職
112,1078,致理科技大學,4132019,行銷與流通管理系,D 日,B 四技,22,101,01 新北市,2 技職
112,1078,致理科技大學,4132019,行銷與流通管理系_國際學生產學合作專班,D 日,B 四技,0,1,01 新北市,2 技職
112,1078,致理科技大學,4132019,行銷與流通管理系,D 日,C 二技,6,45,01 新北市,2 技職
112,1078,致理科技大學,4132019,行銷與流通管理系,N 修,B 四技,50,79,01 新北市,2 技職
112,1078,致理科技大學,4141015,國際貿易系碩士班,D 日,M 碩士,1,2,01 新北市,2 技職
112,1078,致理科技大學,4141015,國際貿易系,D 日,B 四技,28,126,01 新北市,2 技職
112,1078,致理科技大學,4141015,國際貿易科,D 日,5 五專,8,38,01 新北市,2 技職
112,1078,致理科技大學,4141015,國際貿易系,N 修,B 四技,14,27,01 新北市,2 技職
112,1078,致理科技大學,4199020,商務科技管理系,D 日,B 四技,33,61,01 新北市,2 技職
112,1078,致理科技大學,6121021,資訊管理系,N 修,B 四技,30,12,01 新北市,2 技職
112,1078,致理科技大學,6131021,資訊管理系,D 日,B 四技,103,56,01 新北市,2 技職
112,1078,致理科技大學,10151018,休閒遊憩管理系,D 日,B 四技,14,83,01 新北市,2 技職
112,1078,致理科技大學,10151018,休閒遊憩管理系_國際學生產學合作專班,D 日,B 四技,12,21,01 新北市,2 技職
112,1078,致理科技大學,10151018,休閒遊憩管理系,N 修,B 四技,12,23,01 新北市,2 技職
